problem_id,model,solution_file,status,score,tests_passed,execution_time,memory_usage
BOI-2023-contest-mineraldeposits,Qwen2.5-Coder-32B-Instruct,mineraldeposits_Qwen2.5-Coder-32B-Instruct_5.cpp,RUNTIME_ERROR,0,0.00%,0.020,1.484375
BOI-2023-contest-mineraldeposits,Qwen2.5-Coder-32B-Instruct,mineraldeposits_Qwen2.5-Coder-32B-Instruct_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.020,1.484375
BOI-2023-contest-mineraldeposits,Qwen2.5-Coder-32B-Instruct,mineraldeposits_Qwen2.5-Coder-32B-Instruct_7.cpp,RUNTIME_ERROR,0,0.00%,0.020,0
BOI-2023-contest-sequence,Qwen2.5-Coder-32B-Instruct,sequence_Qwen2.5-Coder-32B-Instruct_0.cpp,RUNTIME_ERROR,0,8.00%,0.020,0
BOI-2023-contest-sequence,Qwen2.5-Coder-32B-Instruct,sequence_Qwen2.5-Coder-32B-Instruct_1.cpp,RUNTIME_ERROR,0,8.00%,0.020,0
BOI-2023-contest-sequence,Qwen2.5-Coder-32B-Instruct,sequence_Qwen2.5-Coder-32B-Instruct_2.cpp,RUNTIME_ERROR,0,8.00%,0.020,0
BOI-2023-contest-sequence,Qwen2.5-Coder-32B-Instruct,sequence_Qwen2.5-Coder-32B-Instruct_3.cpp,RUNTIME_ERROR,0,8.00%,0.000,0
BOI-2023-contest-sequence,Qwen2.5-Coder-32B-Instruct,sequence_Qwen2.5-Coder-32B-Instruct_4.cpp,RUNTIME_ERROR,0,8.00%,0.020,0
BOI-2023-contest-sequence,Qwen2.5-Coder-32B-Instruct,sequence_Qwen2.5-Coder-32B-Instruct_5.cpp,RUNTIME_ERROR,0,8.00%,0.020,0
BOI-2023-contest-sequence,Qwen2.5-Coder-32B-Instruct,sequence_Qwen2.5-Coder-32B-Instruct_6.cpp,RUNTIME_ERROR,0,8.00%,0.000,0
BOI-2023-contest-sequence,Qwen2.5-Coder-32B-Instruct,sequence_Qwen2.5-Coder-32B-Instruct_7.cpp,RUNTIME_ERROR,0,8.00%,0.020,0
BOI-2023-contest-staringcontest,Qwen2.5-Coder-32B-Instruct,staringcontest_Qwen2.5-Coder-32B-Instruct_0.cpp,RUNTIME_ERROR,0,0.00%,0.030,1.53515625
BOI-2023-contest-staringcontest,Qwen2.5-Coder-32B-Instruct,staringcontest_Qwen2.5-Coder-32B-Instruct_1.cpp,RUNTIME_ERROR,0,0.85%,0.030,1.48046875
BOI-2023-contest-staringcontest,Qwen2.5-Coder-32B-Instruct,staringcontest_Qwen2.5-Coder-32B-Instruct_2.cpp,RUNTIME_ERROR,0,0.00%,0.030,1.53515625
BOI-2023-contest-staringcontest,Qwen2.5-Coder-32B-Instruct,staringcontest_Qwen2.5-Coder-32B-Instruct_3.cpp,RUNTIME_ERROR,0,0.00%,0.030,1.4765625
BOI-2023-contest-staringcontest,Qwen2.5-Coder-32B-Instruct,staringcontest_Qwen2.5-Coder-32B-Instruct_4.cpp,RUNTIME_ERROR,0,3.42%,0.030,11.61328125
BOI-2023-contest-staringcontest,Qwen2.5-Coder-32B-Instruct,staringcontest_Qwen2.5-Coder-32B-Instruct_5.cpp,RUNTIME_ERROR,0,2.56%,0.030,1.53515625
BOI-2023-contest-staringcontest,Qwen2.5-Coder-32B-Instruct,staringcontest_Qwen2.5-Coder-32B-Instruct_6.cpp,RUNTIME_ERROR,0,2.56%,0.030,11.58984375
BOI-2023-contest-staringcontest,Qwen2.5-Coder-32B-Instruct,staringcontest_Qwen2.5-Coder-32B-Instruct_7.cpp,RUNTIME_ERROR,0,0.00%,0.020,11.75390625
BOI-2023-contest-tycho,Qwen2.5-Coder-32B-Instruct,tycho_Qwen2.5-Coder-32B-Instruct_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,2.210,0.00390625
BOI-2023-contest-tycho,Qwen2.5-Coder-32B-Instruct,tycho_Qwen2.5-Coder-32B-Instruct_1.cpp,RUNTIME_ERROR,0,4.50%,0.020,0
BOI-2023-contest-tycho,Qwen2.5-Coder-32B-Instruct,tycho_Qwen2.5-Coder-32B-Instruct_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,2.210,0.00390625
BOI-2023-contest-tycho,Qwen2.5-Coder-32B-Instruct,tycho_Qwen2.5-Coder-32B-Instruct_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,2.210,0.00390625
BOI-2023-contest-tycho,Qwen2.5-Coder-32B-Instruct,tycho_Qwen2.5-Coder-32B-Instruct_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,2.220,0.00390625
BOI-2023-contest-tycho,Qwen2.5-Coder-32B-Instruct,tycho_Qwen2.5-Coder-32B-Instruct_5.cpp,RUNTIME_ERROR,0,0.00%,0.020,0
BOI-2023-contest-tycho,Qwen2.5-Coder-32B-Instruct,tycho_Qwen2.5-Coder-32B-Instruct_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,2.210,0.00390625
BOI-2023-contest-tycho,Qwen2.5-Coder-32B-Instruct,tycho_Qwen2.5-Coder-32B-Instruct_7.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.020,1.69921875
BOI-2024-contest-fire,Qwen2.5-Coder-32B-Instruct,fire_Qwen2.5-Coder-32B-Instruct_0.cpp,RUNTIME_ERROR,0,28.74%,0.060,3.125
BOI-2024-contest-fire,Qwen2.5-Coder-32B-Instruct,fire_Qwen2.5-Coder-32B-Instruct_1.cpp,RUNTIME_ERROR,0,44.64%,0.060,3.12890625
BOI-2024-contest-fire,Qwen2.5-Coder-32B-Instruct,fire_Qwen2.5-Coder-32B-Instruct_2.cpp,RUNTIME_ERROR,0,0.00%,0.050,4.12890625
BOI-2024-contest-fire,Qwen2.5-Coder-32B-Instruct,fire_Qwen2.5-Coder-32B-Instruct_3.cpp,RUNTIME_ERROR,0,44.64%,0.060,4.64453125
BOI-2024-contest-fire,Qwen2.5-Coder-32B-Instruct,fire_Qwen2.5-Coder-32B-Instruct_4.cpp,RUNTIME_ERROR,0,0.00%,0.060,3.125
BOI-2024-contest-fire,Qwen2.5-Coder-32B-Instruct,fire_Qwen2.5-Coder-32B-Instruct_5.cpp,RUNTIME_ERROR,0,0.00%,0.090,6.15625
BOI-2024-contest-fire,Qwen2.5-Coder-32B-Instruct,fire_Qwen2.5-Coder-32B-Instruct_6.cpp,RUNTIME_ERROR,0,0.00%,0.080,4.640625
BOI-2024-contest-fire,Qwen2.5-Coder-32B-Instruct,fire_Qwen2.5-Coder-32B-Instruct_7.cpp,RUNTIME_ERROR,0,1.35%,0.050,2.61328125
BOI-2024-contest-jobs,Qwen2.5-Coder-32B-Instruct,jobs_Qwen2.5-Coder-32B-Instruct_0.cpp,RUNTIME_ERROR,0,0.00%,0.070,21.6640625
BOI-2024-contest-jobs,Qwen2.5-Coder-32B-Instruct,jobs_Qwen2.5-Coder-32B-Instruct_1.cpp,RUNTIME_ERROR,0,0.00%,0.080,21.40625
BOI-2024-contest-jobs,Qwen2.5-Coder-32B-Instruct,jobs_Qwen2.5-Coder-32B-Instruct_2.cpp,RUNTIME_ERROR,0,0.00%,0.070,19.6015625
BOI-2024-contest-jobs,Qwen2.5-Coder-32B-Instruct,jobs_Qwen2.5-Coder-32B-Instruct_3.cpp,RUNTIME_ERROR,0,0.00%,0.080,21.66015625
BOI-2024-contest-jobs,Qwen2.5-Coder-32B-Instruct,jobs_Qwen2.5-Coder-32B-Instruct_4.cpp,RUNTIME_ERROR,0,0.00%,0.070,22.97265625
BOI-2024-contest-jobs,Qwen2.5-Coder-32B-Instruct,jobs_Qwen2.5-Coder-32B-Instruct_5.cpp,RUNTIME_ERROR,0,0.00%,0.070,20.88671875
BOI-2024-contest-jobs,Qwen2.5-Coder-32B-Instruct,jobs_Qwen2.5-Coder-32B-Instruct_6.cpp,RUNTIME_ERROR,0,0.00%,0.070,21.6640625
BOI-2024-contest-jobs,Qwen2.5-Coder-32B-Instruct,jobs_Qwen2.5-Coder-32B-Instruct_7.cpp,RUNTIME_ERROR,0,0.00%,0.070,22.97265625
BOI-2024-contest-portal,Qwen2.5-Coder-32B-Instruct,portal_Qwen2.5-Coder-32B-Instruct_0.cpp,RUNTIME_ERROR,0,0.00%,0.120,13.40625
BOI-2024-contest-portal,Qwen2.5-Coder-32B-Instruct,portal_Qwen2.5-Coder-32B-Instruct_1.cpp,RUNTIME_ERROR,0,0.00%,0.100,16.5859375
BOI-2024-contest-portal,Qwen2.5-Coder-32B-Instruct,portal_Qwen2.5-Coder-32B-Instruct_2.cpp,RUNTIME_ERROR,0,0.00%,0.100,6.9140625
BOI-2024-contest-portal,Qwen2.5-Coder-32B-Instruct,portal_Qwen2.5-Coder-32B-Instruct_3.cpp,RUNTIME_ERROR,0,0.00%,0.090,10.578125
BOI-2024-contest-portal,Qwen2.5-Coder-32B-Instruct,portal_Qwen2.5-Coder-32B-Instruct_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.130,2.3203125
BOI-2024-contest-portal,Qwen2.5-Coder-32B-Instruct,portal_Qwen2.5-Coder-32B-Instruct_5.cpp,RUNTIME_ERROR,0,0.00%,0.120,18.12109375
BOI-2024-contest-portal,Qwen2.5-Coder-32B-Instruct,portal_Qwen2.5-Coder-32B-Instruct_6.cpp,RUNTIME_ERROR,0,0.00%,0.130,14.95703125
BOI-2024-contest-portal,Qwen2.5-Coder-32B-Instruct,portal_Qwen2.5-Coder-32B-Instruct_7.cpp,RUNTIME_ERROR,1,10.53%,0.110,15.26953125
BOI-2024-contest-tiles,Qwen2.5-Coder-32B-Instruct,tiles_Qwen2.5-Coder-32B-Instruct_0.cpp,RUNTIME_ERROR,0,0.00%,0.030,4.65234375
BOI-2024-contest-tiles,Qwen2.5-Coder-32B-Instruct,tiles_Qwen2.5-Coder-32B-Instruct_1.cpp,RUNTIME_ERROR,0,1.33%,0.050,6.1640625
BOI-2024-contest-tiles,Qwen2.5-Coder-32B-Instruct,tiles_Qwen2.5-Coder-32B-Instruct_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.140,4.390625
BOI-2024-contest-tiles,Qwen2.5-Coder-32B-Instruct,tiles_Qwen2.5-Coder-32B-Instruct_3.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-tiles,Qwen2.5-Coder-32B-Instruct,tiles_Qwen2.5-Coder-32B-Instruct_4.cpp,RUNTIME_ERROR,0,0.66%,0.390,7.66796875
BOI-2024-contest-tiles,Qwen2.5-Coder-32B-Instruct,tiles_Qwen2.5-Coder-32B-Instruct_5.cpp,TIME_LIMIT_EXCEEDED,0,1.33%,1.130,10.578125
BOI-2024-contest-tiles,Qwen2.5-Coder-32B-Instruct,tiles_Qwen2.5-Coder-32B-Instruct_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.110,13.66796875
BOI-2024-contest-tiles,Qwen2.5-Coder-32B-Instruct,tiles_Qwen2.5-Coder-32B-Instruct_7.cpp,RUNTIME_ERROR,0,1.33%,1.090,7.66796875
BOI-2024-contest-trains,Qwen2.5-Coder-32B-Instruct,trains_Qwen2.5-Coder-32B-Instruct_0.cpp,TIME_LIMIT_EXCEEDED,0,6.25%,1.140,1.55859375
BOI-2024-contest-trains,Qwen2.5-Coder-32B-Instruct,trains_Qwen2.5-Coder-32B-Instruct_1.cpp,TIME_LIMIT_EXCEEDED,21,78.26%,1.160,2.015625
BOI-2024-contest-trains,Qwen2.5-Coder-32B-Instruct,trains_Qwen2.5-Coder-32B-Instruct_2.cpp,TIME_LIMIT_EXCEEDED,21,78.26%,1.150,1.81640625
BOI-2024-contest-trains,Qwen2.5-Coder-32B-Instruct,trains_Qwen2.5-Coder-32B-Instruct_3.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-trains,Qwen2.5-Coder-32B-Instruct,trains_Qwen2.5-Coder-32B-Instruct_4.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-trains,Qwen2.5-Coder-32B-Instruct,trains_Qwen2.5-Coder-32B-Instruct_5.cpp,TIME_LIMIT_EXCEEDED,21,78.26%,1.110,2.015625
BOI-2024-contest-trains,Qwen2.5-Coder-32B-Instruct,trains_Qwen2.5-Coder-32B-Instruct_6.cpp,RUNTIME_ERROR,0,6.25%,0.020,0.00390625
BOI-2024-contest-trains,Qwen2.5-Coder-32B-Instruct,trains_Qwen2.5-Coder-32B-Instruct_7.cpp,TIME_LIMIT_EXCEEDED,21,78.26%,1.120,2.015625
BOI-2024-contest-wall,Qwen2.5-Coder-32B-Instruct,wall_Qwen2.5-Coder-32B-Instruct_0.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2024-contest-wall,Qwen2.5-Coder-32B-Instruct,wall_Qwen2.5-Coder-32B-Instruct_1.cpp,RUNTIME_ERROR,0,13.25%,0.000,0
BOI-2024-contest-wall,Qwen2.5-Coder-32B-Instruct,wall_Qwen2.5-Coder-32B-Instruct_2.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2024-contest-wall,Qwen2.5-Coder-32B-Instruct,wall_Qwen2.5-Coder-32B-Instruct_3.cpp,RUNTIME_ERROR,0,14.46%,0.100,0.00390625
BOI-2024-contest-wall,Qwen2.5-Coder-32B-Instruct,wall_Qwen2.5-Coder-32B-Instruct_4.cpp,RUNTIME_ERROR,0,13.25%,0.000,0
BOI-2024-contest-wall,Qwen2.5-Coder-32B-Instruct,wall_Qwen2.5-Coder-32B-Instruct_5.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2024-contest-wall,Qwen2.5-Coder-32B-Instruct,wall_Qwen2.5-Coder-32B-Instruct_6.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2024-contest-wall,Qwen2.5-Coder-32B-Instruct,wall_Qwen2.5-Coder-32B-Instruct_7.cpp,RUNTIME_ERROR,0,6.33%,0.020,0
BOI-2025-contest-boi,Qwen2.5-Coder-32B-Instruct,boi_Qwen2.5-Coder-32B-Instruct_0.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2025-contest-boi,Qwen2.5-Coder-32B-Instruct,boi_Qwen2.5-Coder-32B-Instruct_1.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2025-contest-boi,Qwen2.5-Coder-32B-Instruct,boi_Qwen2.5-Coder-32B-Instruct_2.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2025-contest-boi,Qwen2.5-Coder-32B-Instruct,boi_Qwen2.5-Coder-32B-Instruct_3.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.020,0.00390625
BOI-2025-contest-boi,Qwen2.5-Coder-32B-Instruct,boi_Qwen2.5-Coder-32B-Instruct_4.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.020,0.00390625
