problem_id,model,solution_file,status,score,tests_passed,execution_time,memory_usage
APIO-2024-contest-september,DeepSeek-R1-Distill-Qwen-14B,september_DeepSeek-R1-Distill-Qwen-14B_3.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-september,DeepSeek-R1-Distill-Qwen-14B,september_DeepSeek-R1-Distill-Qwen-14B_5.cpp,RUNTIME_ERROR,0,0.00%,0.250,9.53125
APIO-2024-contest-september,DeepSeek-R1-Distill-Qwen-14B,september_DeepSeek-R1-Distill-Qwen-14B_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-september,DeepSeek-R1-Distill-Qwen-14B,september_DeepSeek-R1-Distill-Qwen-14B_7.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,DeepSeek-R1-Distill-Qwen-14B,show_DeepSeek-R1-Distill-Qwen-14B_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,DeepSeek-R1-Distill-Qwen-14B,show_DeepSeek-R1-Distill-Qwen-14B_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,DeepSeek-R1-Distill-Qwen-14B,show_DeepSeek-R1-Distill-Qwen-14B_2.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,DeepSeek-R1-Distill-Qwen-14B,show_DeepSeek-R1-Distill-Qwen-14B_3.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,DeepSeek-R1-Distill-Qwen-14B,show_DeepSeek-R1-Distill-Qwen-14B_4.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,DeepSeek-R1-Distill-Qwen-14B,show_DeepSeek-R1-Distill-Qwen-14B_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,DeepSeek-R1-Distill-Qwen-14B,show_DeepSeek-R1-Distill-Qwen-14B_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,DeepSeek-R1-Distill-Qwen-14B,show_DeepSeek-R1-Distill-Qwen-14B_7.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-train,DeepSeek-R1-Distill-Qwen-14B,train_DeepSeek-R1-Distill-Qwen-14B_0.cpp,RUNTIME_ERROR,5,17.86%,0.180,10.21484375
APIO-2024-contest-train,DeepSeek-R1-Distill-Qwen-14B,train_DeepSeek-R1-Distill-Qwen-14B_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-train,DeepSeek-R1-Distill-Qwen-14B,train_DeepSeek-R1-Distill-Qwen-14B_2.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-train,DeepSeek-R1-Distill-Qwen-14B,train_DeepSeek-R1-Distill-Qwen-14B_3.cpp,RUNTIME_ERROR,0,0.00%,0.170,10.49609375
APIO-2024-contest-train,DeepSeek-R1-Distill-Qwen-14B,train_DeepSeek-R1-Distill-Qwen-14B_4.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-train,DeepSeek-R1-Distill-Qwen-14B,train_DeepSeek-R1-Distill-Qwen-14B_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-train,DeepSeek-R1-Distill-Qwen-14B,train_DeepSeek-R1-Distill-Qwen-14B_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-astronomer,DeepSeek-R1-Distill-Qwen-14B,astronomer_DeepSeek-R1-Distill-Qwen-14B_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-astronomer,DeepSeek-R1-Distill-Qwen-14B,astronomer_DeepSeek-R1-Distill-Qwen-14B_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-astronomer,DeepSeek-R1-Distill-Qwen-14B,astronomer_DeepSeek-R1-Distill-Qwen-14B_2.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-astronomer,DeepSeek-R1-Distill-Qwen-14B,astronomer_DeepSeek-R1-Distill-Qwen-14B_3.cpp,RUNTIME_ERROR,8,26.25%,0.120,0.94921875
BOI-2023-contest-astronomer,DeepSeek-R1-Distill-Qwen-14B,astronomer_DeepSeek-R1-Distill-Qwen-14B_4.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-astronomer,DeepSeek-R1-Distill-Qwen-14B,astronomer_DeepSeek-R1-Distill-Qwen-14B_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-astronomer,DeepSeek-R1-Distill-Qwen-14B,astronomer_DeepSeek-R1-Distill-Qwen-14B_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-astronomer,DeepSeek-R1-Distill-Qwen-14B,astronomer_DeepSeek-R1-Distill-Qwen-14B_7.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-minequake,DeepSeek-R1-Distill-Qwen-14B,minequake_DeepSeek-R1-Distill-Qwen-14B_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-minequake,DeepSeek-R1-Distill-Qwen-14B,minequake_DeepSeek-R1-Distill-Qwen-14B_1.cpp,RUNTIME_ERROR,0,2.22%,0.020,0
BOI-2023-contest-minequake,DeepSeek-R1-Distill-Qwen-14B,minequake_DeepSeek-R1-Distill-Qwen-14B_2.cpp,RUNTIME_ERROR,0,2.22%,0.000,0
BOI-2023-contest-minequake,DeepSeek-R1-Distill-Qwen-14B,minequake_DeepSeek-R1-Distill-Qwen-14B_3.cpp,RUNTIME_ERROR,0,2.22%,0.020,0
BOI-2023-contest-minequake,DeepSeek-R1-Distill-Qwen-14B,minequake_DeepSeek-R1-Distill-Qwen-14B_4.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-minequake,DeepSeek-R1-Distill-Qwen-14B,minequake_DeepSeek-R1-Distill-Qwen-14B_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-minequake,DeepSeek-R1-Distill-Qwen-14B,minequake_DeepSeek-R1-Distill-Qwen-14B_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-minequake,DeepSeek-R1-Distill-Qwen-14B,minequake_DeepSeek-R1-Distill-Qwen-14B_7.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-mineraldeposits,DeepSeek-R1-Distill-Qwen-14B,mineraldeposits_DeepSeek-R1-Distill-Qwen-14B_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-mineraldeposits,DeepSeek-R1-Distill-Qwen-14B,mineraldeposits_DeepSeek-R1-Distill-Qwen-14B_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-mineraldeposits,DeepSeek-R1-Distill-Qwen-14B,mineraldeposits_DeepSeek-R1-Distill-Qwen-14B_2.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-mineraldeposits,DeepSeek-R1-Distill-Qwen-14B,mineraldeposits_DeepSeek-R1-Distill-Qwen-14B_3.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-mineraldeposits,DeepSeek-R1-Distill-Qwen-14B,mineraldeposits_DeepSeek-R1-Distill-Qwen-14B_4.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-mineraldeposits,DeepSeek-R1-Distill-Qwen-14B,mineraldeposits_DeepSeek-R1-Distill-Qwen-14B_5.cpp,RUNTIME_ERROR,0,0.00%,0.020,1.5390625
BOI-2023-contest-mineraldeposits,DeepSeek-R1-Distill-Qwen-14B,mineraldeposits_DeepSeek-R1-Distill-Qwen-14B_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-mineraldeposits,DeepSeek-R1-Distill-Qwen-14B,mineraldeposits_DeepSeek-R1-Distill-Qwen-14B_7.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-sequence,DeepSeek-R1-Distill-Qwen-14B,sequence_DeepSeek-R1-Distill-Qwen-14B_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-sequence,DeepSeek-R1-Distill-Qwen-14B,sequence_DeepSeek-R1-Distill-Qwen-14B_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-sequence,DeepSeek-R1-Distill-Qwen-14B,sequence_DeepSeek-R1-Distill-Qwen-14B_2.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-sequence,DeepSeek-R1-Distill-Qwen-14B,sequence_DeepSeek-R1-Distill-Qwen-14B_3.cpp,RUNTIME_ERROR,0,8.00%,0.000,0
BOI-2023-contest-sequence,DeepSeek-R1-Distill-Qwen-14B,sequence_DeepSeek-R1-Distill-Qwen-14B_4.cpp,RUNTIME_ERROR,0,13.46%,0.020,0
BOI-2023-contest-sequence,DeepSeek-R1-Distill-Qwen-14B,sequence_DeepSeek-R1-Distill-Qwen-14B_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-sequence,DeepSeek-R1-Distill-Qwen-14B,sequence_DeepSeek-R1-Distill-Qwen-14B_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-sequence,DeepSeek-R1-Distill-Qwen-14B,sequence_DeepSeek-R1-Distill-Qwen-14B_7.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-staringcontest,DeepSeek-R1-Distill-Qwen-14B,staringcontest_DeepSeek-R1-Distill-Qwen-14B_0.cpp,RUNTIME_ERROR,0,2.56%,0.030,1.53515625
BOI-2023-contest-staringcontest,DeepSeek-R1-Distill-Qwen-14B,staringcontest_DeepSeek-R1-Distill-Qwen-14B_1.cpp,RUNTIME_ERROR,0,0.00%,0.030,1.53515625
BOI-2023-contest-staringcontest,DeepSeek-R1-Distill-Qwen-14B,staringcontest_DeepSeek-R1-Distill-Qwen-14B_2.cpp,RUNTIME_ERROR,0,9.40%,0.030,1.5390625
BOI-2023-contest-staringcontest,DeepSeek-R1-Distill-Qwen-14B,staringcontest_DeepSeek-R1-Distill-Qwen-14B_3.cpp,RUNTIME_ERROR,0,14.53%,0.030,1.5390625
BOI-2023-contest-staringcontest,DeepSeek-R1-Distill-Qwen-14B,staringcontest_DeepSeek-R1-Distill-Qwen-14B_4.cpp,RUNTIME_ERROR,0,2.56%,0.020,1.53515625
BOI-2023-contest-staringcontest,DeepSeek-R1-Distill-Qwen-14B,staringcontest_DeepSeek-R1-Distill-Qwen-14B_5.cpp,RUNTIME_ERROR,0,16.24%,0.030,1.5390625
BOI-2023-contest-staringcontest,DeepSeek-R1-Distill-Qwen-14B,staringcontest_DeepSeek-R1-Distill-Qwen-14B_6.cpp,RUNTIME_ERROR,0,0.00%,0.020,1.47265625
BOI-2023-contest-tycho,DeepSeek-R1-Distill-Qwen-14B,tycho_DeepSeek-R1-Distill-Qwen-14B_0.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2023-contest-tycho,DeepSeek-R1-Distill-Qwen-14B,tycho_DeepSeek-R1-Distill-Qwen-14B_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-tycho,DeepSeek-R1-Distill-Qwen-14B,tycho_DeepSeek-R1-Distill-Qwen-14B_2.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-tycho,DeepSeek-R1-Distill-Qwen-14B,tycho_DeepSeek-R1-Distill-Qwen-14B_3.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-tycho,DeepSeek-R1-Distill-Qwen-14B,tycho_DeepSeek-R1-Distill-Qwen-14B_4.cpp,RUNTIME_ERROR,0,0.00%,0.020,0
BOI-2023-contest-tycho,DeepSeek-R1-Distill-Qwen-14B,tycho_DeepSeek-R1-Distill-Qwen-14B_5.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2023-contest-tycho,DeepSeek-R1-Distill-Qwen-14B,tycho_DeepSeek-R1-Distill-Qwen-14B_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-tycho,DeepSeek-R1-Distill-Qwen-14B,tycho_DeepSeek-R1-Distill-Qwen-14B_7.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-fire,DeepSeek-R1-Distill-Qwen-14B,fire_DeepSeek-R1-Distill-Qwen-14B_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-fire,DeepSeek-R1-Distill-Qwen-14B,fire_DeepSeek-R1-Distill-Qwen-14B_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-fire,DeepSeek-R1-Distill-Qwen-14B,fire_DeepSeek-R1-Distill-Qwen-14B_2.cpp,TIME_LIMIT_EXCEEDED,0,28.74%,1.170,2.51953125
BOI-2024-contest-fire,DeepSeek-R1-Distill-Qwen-14B,fire_DeepSeek-R1-Distill-Qwen-14B_3.cpp,TIME_LIMIT_EXCEEDED,0,28.74%,1.140,2.5234375
BOI-2024-contest-fire,DeepSeek-R1-Distill-Qwen-14B,fire_DeepSeek-R1-Distill-Qwen-14B_4.cpp,RUNTIME_ERROR,0,0.00%,0.170,3.85546875
BOI-2024-contest-fire,DeepSeek-R1-Distill-Qwen-14B,fire_DeepSeek-R1-Distill-Qwen-14B_5.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2024-contest-fire,DeepSeek-R1-Distill-Qwen-14B,fire_DeepSeek-R1-Distill-Qwen-14B_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-fire,DeepSeek-R1-Distill-Qwen-14B,fire_DeepSeek-R1-Distill-Qwen-14B_7.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-jobs,DeepSeek-R1-Distill-Qwen-14B,jobs_DeepSeek-R1-Distill-Qwen-14B_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-jobs,DeepSeek-R1-Distill-Qwen-14B,jobs_DeepSeek-R1-Distill-Qwen-14B_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-jobs,DeepSeek-R1-Distill-Qwen-14B,jobs_DeepSeek-R1-Distill-Qwen-14B_2.cpp,RUNTIME_ERROR,0,0.00%,0.120,25.7890625
BOI-2024-contest-jobs,DeepSeek-R1-Distill-Qwen-14B,jobs_DeepSeek-R1-Distill-Qwen-14B_3.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-jobs,DeepSeek-R1-Distill-Qwen-14B,jobs_DeepSeek-R1-Distill-Qwen-14B_4.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2024-contest-jobs,DeepSeek-R1-Distill-Qwen-14B,jobs_DeepSeek-R1-Distill-Qwen-14B_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-jobs,DeepSeek-R1-Distill-Qwen-14B,jobs_DeepSeek-R1-Distill-Qwen-14B_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-jobs,DeepSeek-R1-Distill-Qwen-14B,jobs_DeepSeek-R1-Distill-Qwen-14B_7.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-portal,DeepSeek-R1-Distill-Qwen-14B,portal_DeepSeek-R1-Distill-Qwen-14B_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-portal,DeepSeek-R1-Distill-Qwen-14B,portal_DeepSeek-R1-Distill-Qwen-14B_1.cpp,RUNTIME_ERROR,1,12.79%,0.060,2.08984375
BOI-2024-contest-portal,DeepSeek-R1-Distill-Qwen-14B,portal_DeepSeek-R1-Distill-Qwen-14B_2.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-portal,DeepSeek-R1-Distill-Qwen-14B,portal_DeepSeek-R1-Distill-Qwen-14B_3.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-portal,DeepSeek-R1-Distill-Qwen-14B,portal_DeepSeek-R1-Distill-Qwen-14B_4.cpp,RUNTIME_ERROR,1,10.53%,0.040,2.51953125
BOI-2024-contest-portal,DeepSeek-R1-Distill-Qwen-14B,portal_DeepSeek-R1-Distill-Qwen-14B_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-portal,DeepSeek-R1-Distill-Qwen-14B,portal_DeepSeek-R1-Distill-Qwen-14B_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-portal,DeepSeek-R1-Distill-Qwen-14B,portal_DeepSeek-R1-Distill-Qwen-14B_7.cpp,RUNTIME_ERROR,0,0.00%,0.060,2.09375
BOI-2024-contest-tiles,DeepSeek-R1-Distill-Qwen-14B,tiles_DeepSeek-R1-Distill-Qwen-14B_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-tiles,DeepSeek-R1-Distill-Qwen-14B,tiles_DeepSeek-R1-Distill-Qwen-14B_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-tiles,DeepSeek-R1-Distill-Qwen-14B,tiles_DeepSeek-R1-Distill-Qwen-14B_2.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-tiles,DeepSeek-R1-Distill-Qwen-14B,tiles_DeepSeek-R1-Distill-Qwen-14B_3.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-tiles,DeepSeek-R1-Distill-Qwen-14B,tiles_DeepSeek-R1-Distill-Qwen-14B_4.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-tiles,DeepSeek-R1-Distill-Qwen-14B,tiles_DeepSeek-R1-Distill-Qwen-14B_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-tiles,DeepSeek-R1-Distill-Qwen-14B,tiles_DeepSeek-R1-Distill-Qwen-14B_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-tiles,DeepSeek-R1-Distill-Qwen-14B,tiles_DeepSeek-R1-Distill-Qwen-14B_7.cpp,RUNTIME_ERROR,0,0.67%,0.060,4.0703125
BOI-2024-contest-trains,DeepSeek-R1-Distill-Qwen-14B,trains_DeepSeek-R1-Distill-Qwen-14B_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-trains,DeepSeek-R1-Distill-Qwen-14B,trains_DeepSeek-R1-Distill-Qwen-14B_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-trains,DeepSeek-R1-Distill-Qwen-14B,trains_DeepSeek-R1-Distill-Qwen-14B_3.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2024-contest-trains,DeepSeek-R1-Distill-Qwen-14B,trains_DeepSeek-R1-Distill-Qwen-14B_4.cpp,TIME_LIMIT_EXCEEDED,21,78.26%,1.110,2.60546875
BOI-2024-contest-trains,DeepSeek-R1-Distill-Qwen-14B,trains_DeepSeek-R1-Distill-Qwen-14B_5.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2024-contest-trains,DeepSeek-R1-Distill-Qwen-14B,trains_DeepSeek-R1-Distill-Qwen-14B_6.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2024-contest-trains,DeepSeek-R1-Distill-Qwen-14B,trains_DeepSeek-R1-Distill-Qwen-14B_7.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2024-contest-wall,DeepSeek-R1-Distill-Qwen-14B,wall_DeepSeek-R1-Distill-Qwen-14B_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-wall,DeepSeek-R1-Distill-Qwen-14B,wall_DeepSeek-R1-Distill-Qwen-14B_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-wall,DeepSeek-R1-Distill-Qwen-14B,wall_DeepSeek-R1-Distill-Qwen-14B_2.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-wall,DeepSeek-R1-Distill-Qwen-14B,wall_DeepSeek-R1-Distill-Qwen-14B_3.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-wall,DeepSeek-R1-Distill-Qwen-14B,wall_DeepSeek-R1-Distill-Qwen-14B_4.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-wall,DeepSeek-R1-Distill-Qwen-14B,wall_DeepSeek-R1-Distill-Qwen-14B_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2024-contest-wall,DeepSeek-R1-Distill-Qwen-14B,wall_DeepSeek-R1-Distill-Qwen-14B_6.cpp,RUNTIME_ERROR,0,0.00%,0.020,0
BOI-2024-contest-wall,DeepSeek-R1-Distill-Qwen-14B,wall_DeepSeek-R1-Distill-Qwen-14B_7.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2025-contest-boi,DeepSeek-R1-Distill-Qwen-14B,boi_DeepSeek-R1-Distill-Qwen-14B_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2025-contest-boi,DeepSeek-R1-Distill-Qwen-14B,boi_DeepSeek-R1-Distill-Qwen-14B_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2025-contest-boi,DeepSeek-R1-Distill-Qwen-14B,boi_DeepSeek-R1-Distill-Qwen-14B_2.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2025-contest-boi,DeepSeek-R1-Distill-Qwen-14B,boi_DeepSeek-R1-Distill-Qwen-14B_3.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2025-contest-boi,DeepSeek-R1-Distill-Qwen-14B,boi_DeepSeek-R1-Distill-Qwen-14B_4.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2025-contest-boi,DeepSeek-R1-Distill-Qwen-14B,boi_DeepSeek-R1-Distill-Qwen-14B_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2025-contest-boi,DeepSeek-R1-Distill-Qwen-14B,boi_DeepSeek-R1-Distill-Qwen-14B_6.cpp,RUNTIME_ERROR,0,0.00%,0.020,0.00390625
BOI-2025-contest-boi,DeepSeek-R1-Distill-Qwen-14B,boi_DeepSeek-R1-Distill-Qwen-14B_7.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
